source,destination,status,reason,evidence
/articles/service7-article5,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article6.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article6,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article7.html,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article7,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article8.html,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article8,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article9.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article9,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article10.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service7-article10,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article1.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article1,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article2.html,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article2,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article3.html,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article3,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article4.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article4,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article5.html,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article5,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article6.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article6,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article7.html,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article7,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article8.html,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article8,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article9.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article9,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article10.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service8-article10,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article1.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article1,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article2.html,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article2,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article3.html,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article3,https://www.ezhalhe-sa.com/articles/دور-الهوية-البصرية-في-نجاح-متجرك-الإلكتروني-الاحترافي.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article4.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article4,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article5.html,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article5,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article6.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article6,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article7.html,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article7,https://www.ezhalhe-sa.com/articles/تصميم-تجربة-المستخدم-ux-في-متجرك-الإلكتروني-خطوات-التنفيذ.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article8.html,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article8,https://www.ezhalhe-sa.com/articles/عناصر-التصميم-التي-تزيد-من-معدل-التحويل-في-المتاجر-الإلكترونية.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article9.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article9,https://www.ezhalhe-sa.com/articles/تصميم-متجر-احترافي-استراتيجيات-لتمييز-متجرك-عن-المنافسين.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article10.html,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service9-article10,https://www.ezhalhe-sa.com/articles/تصميم-متجر-إلكتروني-متوافق-مع-الجوال-mobile-first-design-على-زد.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article1.html,https://www.ezhalhe-sa.com/articles/كيف-تضمن-إدارة-متجرك-الإلكتروني-بكفاءة-عالية-لمدة-شهر.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article1,https://www.ezhalhe-sa.com/articles/كيف-تضمن-إدارة-متجرك-الإلكتروني-بكفاءة-عالية-لمدة-شهر.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article2.html,https://www.ezhalhe-sa.com/store-verification.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article2,https://www.ezhalhe-sa.com/store-verification.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article3.html,https://www.ezhalhe-sa.com/secure-payments.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article3,https://www.ezhalhe-sa.com/secure-payments.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article4.html,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article4,https://www.ezhalhe-sa.com/articles/تحليل-أداء-المتجر-وحسابات-التواصل-الاجتماعي-مؤشرات-الأداء-الرئيسية-kpis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article5.html,https://www.ezhalhe-sa.com/product-marketing.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article5,https://www.ezhalhe-sa.com/product-marketing.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article6.html,https://www.ezhalhe-sa.com/search-engine-optimization.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article6,https://www.ezhalhe-sa.com/search-engine-optimization.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article7.html,https://www.ezhalhe-sa.com/articles/إدارة-خدمة-العملاء-عبر-التواصل-الاجتماعي-نصائح-لرضا-العميل.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article7,https://www.ezhalhe-sa.com/articles/إدارة-خدمة-العملاء-عبر-التواصل-الاجتماعي-نصائح-لرضا-العميل.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article8.html,https://www.ezhalhe-sa.com/competitor-analysis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article8,https://www.ezhalhe-sa.com/competitor-analysis.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article9.html,https://www.ezhalhe-sa.com/digital-ads.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article9,https://www.ezhalhe-sa.com/digital-ads.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article10.html,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
/articles/service10-article10,https://www.ezhalhe-sa.com/brand-building.html,301,Legacy blog reference mapped to the closest live topical page,Blog inventory and Search Console exclusion examples
